Aquamote MAC: 0x060403020100
22 Pages
##################################################################
Empty Page
Initial Values: 20481,30237,28105,18238,17409,28111,26676
-0.3984375,-1.17578125,-5.880859375,60.30534351145038,-250.13740458015266,-158.01526717557252,Null,Null,Null,Null,Null,
-0.34375,-1.962890625,-3.71875,61.56488549618321,-250.13740458015266,-247.89312977099237,Null,Null,Null,Null,Null,
2.427734375,-4.056640625,-1.03515625,54.38167938931298,-250.13740458015266,-248.19847328244273,Null,Null,Null,Null,Null,
5.73828125,-5.6171875,3.236328125,70.1526717557252,-93.50381679389314,-42.51145038167939,4646.25,-614.6999999999999,2419.2,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
0.57421875,-3.71484375,1.91796875,-64.90076335877863,250.12977099236642,114.10687022900764,Null,Null,Null,Null,Null,
1.005859375,-2.748046875,-0.90234375,-158.7709923664122,250.12977099236642,64.66412213740458,Null,Null,Null,Null,Null,
1.984375,-2.662109375,-4.150390625,-169.55725190839695,250.12977099236642,49.50381679389313,3571.0499999999997,460.65,-1190.55,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
0.7109375,-1.98828125,-6.52734375,33.30534351145038,-88.3206106870229,22.213740458015266,Null,Null,Null,1001.6,23.36,
1.4453125,-2.87890625,-3.44921875,-15.786259541984732,36.2442748091603,35.343511450381676,Null,Null,Null,Null,Null,
1.052734375,-2.94921875,-2.958984375,-0.4580152671755725,7.213740458015267,44.38931297709924,2764.65,767.85,-2534.5499999999997,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
0.44921875,-3.341796875,-2.0,3.8244274809160306,31.954198473282442,60.091603053435115,Null,Null,Null,Null,Null,
0.08203125,-3.205078125,-2.09765625,-5.358778625954199,39.56488549618321,69.54961832061069,Null,Null,Null,Null,Null,
-0.31640625,-3.09765625,-2.373046875,-2.7099236641221376,47.725190839694655,59.93129770992366,2649.45,1497.45,-2995.35,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
-0.326171875,-3.171875,-2.453125,9.0,13.763358778625955,23.984732824427482,Null,Null,Null,Null,Null,
-0.51953125,-3.109375,-2.630859375,14.549618320610687,-15.625954198473282,5.183206106870229,Null,Null,Null,Null,Null,
-0.806640625,-2.974609375,-3.005859375,24.33587786259542,-66.8473282442748,-25.0381679389313,3302.25,1343.85,-2956.95,-22656.9,23.31,41.02175903320819,
-0.3984375,-1.17578125,-5.880859375,60.30534351145038,-250.13740458015266,-158.01526717557252,Null,Null,Null,Null,Null,
-0.34375,-1.962890625,-3.71875,61.56488549618321,-250.13740458015266,-247.89312977099237,Null,Null,Null,Null,Null,
2.427734375,-4.056640625,-1.03515625,54.38167938931298,-250.13740458015266,-248.19847328244273,Null,Null,Null,Null,Null,
5.73828125,-5.6171875,3.236328125,70.1526717557252,-93.50381679389314,-42.51145038167939,4646.25,-614.6999999999999,2419.2,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
0.57421875,-3.71484375,1.91796875,-64.90076335877863,250.12977099236642,114.10687022900764,Null,Null,Null,Null,Null,
1.005859375,-2.748046875,-0.90234375,-158.7709923664122,250.12977099236642,64.66412213740458,Null,Null,Null,Null,Null,
1.984375,-2.662109375,-4.150390625,-169.55725190839695,250.12977099236642,49.50381679389313,3571.0499999999997,460.65,-1190.55,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
0.7109375,-1.98828125,-6.52734375,33.30534351145038,-88.3206106870229,22.213740458015266,Null,Null,Null,1001.6,23.36,
1.4453125,-2.87890625,-3.44921875,-15.786259541984732,36.2442748091603,35.343511450381676,Null,Null,Null,Null,Null,
1.052734375,-2.94921875,-2.958984375,-0.4580152671755725,7.213740458015267,44.38931297709924,2764.65,767.85,-2534.5499999999997,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
0.44921875,-3.341796875,-2.0,3.8244274809160306,31.954198473282442,60.091603053435115,Null,Null,Null,Null,Null,
0.08203125,-3.205078125,-2.09765625,-5.358778625954199,39.56488549618321,69.54961832061069,Null,Null,Null,Null,Null,
-0.31640625,-3.09765625,-2.373046875,-2.7099236641221376,47.725190839694655,59.93129770992366,2649.45,1497.45,-2995.35,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
-0.326171875,-3.171875,-2.453125,9.0,13.763358778625955,23.984732824427482,Null,Null,Null,Null,Null,
-0.51953125,-3.109375,-2.630859375,14.549618320610687,-15.625954198473282,5.183206106870229,Null,Null,Null,Null,Null,
-0.806640625,-2.974609375,-3.005859375,24.33587786259542,-66.8473282442748,-25.0381679389313,3302.25,1343.85,-2956.95,-22659.1,23.35,41.11141967776032,
5.958984375,-4.484375,4.40234375,-116.87786259541984,250.12977099236642,209.75572519083968,Null,Null,Null,Null,Null,
4.490234375,-2.59375,0.623046875,-236.6259541984733,250.12977099236642,236.15267175572518,Null,Null,Null,Null,Null,
3.994140625,-1.435546875,-2.177734375,-250.13740458015266,250.12977099236642,194.74809160305344,Null,Null,Null,Null,Null,
4.115234375,-1.619140625,-4.791015625,-250.13740458015266,250.12977099236642,157.82442748091603,1459.05,-1190.7,-1152.1499999999999,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
2.189453125,-1.98828125,-6.44140625,-45.900763358778626,99.8473282442748,111.68702290076335,Null,Null,Null,Null,Null,
1.16015625,-1.8359375,-5.515625,50.847328244274806,-155.08396946564886,71.47328244274809,Null,Null,Null,Null,Null,
0.482421875,-2.25390625,-4.0625,129.45038167938932,-250.13740458015266,21.412213740458014,959.8499999999999,-153.9,-3033.75,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
-0.296875,-3.41796875,-0.7421875,146.63358778625954,-250.13740458015266,-48.54961832061068,Null,Null,Null,1002.1,23.38,
1.55859375,-3.806640625,-1.080078125,13.083969465648854,-79.46564885496183,-28.00763358778626,Null,Null,Null,Null,Null,
1.18359375,-3.791015625,-0.9453125,6.33587786259542,-19.412213740458014,-1.3282442748091603,2611.0499999999997,-1459.5,1920.0,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
0.646484375,-3.68359375,-1.373046875,-5.984732824427481,-21.229007633587788,7.99236641221374,Null,Null,Null,Null,Null,
0.46875,-3.486328125,-1.505859375,-4.595419847328245,-41.11450381679389,-0.20610687022900764,Null,Null,Null,Null,Null,
0.29296875,-3.544921875,-1.57421875,-9.358778625954198,-78.64885496183206,-15.465648854961833,2687.85,-1574.7,1651.2,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
0.259765625,-3.271484375,-2.02734375,-9.49618320610687,-182.3206106870229,-53.465648854961835,Null,Null,Null,Null,Null,
0.427734375,-3.234375,-2.11328125,-9.351145038167939,-209.32824427480915,-78.14503816793894,Null,Null,Null,Null,Null,
0.689453125,-3.3203125,-2.2890625,-7.442748091603053,-209.42748091603053,-87.16793893129771,2150.25,-1805.1,2956.7999999999997,-22660.4,23.38,42.01119995117448,
3.751953125,-1.064453125,-3.228515625,-250.13740458015266,250.12977099236642,210.12213740458014,Null,Null,Null,Null,Null,
3.505859375,-2.67578125,-9.447265625,-215.21374045801528,250.12977099236642,132.5648854961832,Null,Null,Null,Null,Null,
1.71484375,-3.14453125,-9.333984375,66.44274809160305,68.66412213740458,45.81679389312977,Null,Null,Null,Null,Null,
-1.078125,-0.99609375,-7.578125,202.0916030534351,-250.13740458015266,-20.702290076335878,652.65,-38.699999999999996,-2841.75,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
7.24609375,-1.630859375,1.61328125,119.41221374045801,-250.13740458015266,-250.13740458015266,Null,Null,Null,Null,Null,
10.7421875,-7.673828125,10.158203125,99.77862595419847,250.12977099236642,51.45038167938932,Null,Null,Null,Null,Null,
-0.125,-3.703125,5.865234375,-110.41221374045801,250.12977099236642,180.14503816793894,2764.65,-1613.1,2572.7999999999997,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
3.123046875,-3.583984375,-6.197265625,-186.27480916030535,250.12977099236642,-44.93893129770992,Null,Null,Null,1002.3,23.41,
-0.576171875,-1.8359375,-12.87890625,80.0,-35.93129770992366,8.030534351145038,Null,Null,Null,Null,Null,
-1.263671875,1.5,-9.123046875,245.15267175572518,-250.13740458015266,-104.29770992366412,652.65,-1190.7,-1689.75,Null,Null,
0.0,0.0,0.0,0.0,0.0,0.007633587786259542,Null,Null,Null,Null,Null,
